product id;active (0/1);name *;categories (x,y,z...);price tax excluded;tax rules id;wholesale price;on sale (0/1);discount amount;discount percent;discount from (yyyy-mm-dd);discount to (yyyy-mm-dd);reference #;supplier reference #;supplier;manufacturer;ean13;upc;MPN;ecotax;width;height;depth;weight;delivery time of in-stock products;delivery time of out-of-stock products with allowed orders;quantity;minimal quantity;low stock level;send me an email when the quantity is under this level;visibility;additional shipping cost;unity;unit price;summary;description;tags (x,y,z...);meta title;meta keywords;meta description;url rewritten;text when in stock;text when backorder allowed;available for order (0 = no, 1 = yes);product available date;product creation date;show price (0 = no, 1 = yes);image urls (x,y,z...);image alt texts (x,y,z...);delete existing images (0 = no, 1 = yes);feature(name:value:position);available online only (0 = no, 1 = yes);condition;customizable (0 = no, 1 = yes);uploadable files (0 = no, 1 = yes);text fields (0 = no, 1 = yes);out of stock action;virtual product;file url;number of allowed downloads;expiration date;number of days;id / name of shop;advanced stock management;depends on stock;warehouse;acessories  (x,y,z...)
162;1;Fidget toys super zestaw slime squishy popit;Zestawy antystresowe;67.471545;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;20;;;;both;8.99;;;<p>Zestaw zabawek sensorycznych:</p>;"<p>1. POP IT PUSH BUBBLE - silikonowe bąbelki 1 szt.<br />2. Fidget twister - 1 szt.<br />3. Piankolina slime - Zestaw 2 szt. Magic Clay <br />4. Gniotek super słodziutki i mięciutki mochi 1 szt.<br />5. Kuleczki kauczukowe galaxy 4 szt.<br />6. Świnka - gniotek z piaskiem do miłego ugniatania 1 szt.<br />7. Dimple kolorowy duży jednorożec 1 szt.<br />8. Laleczka squishy 1 szt.</p>
<p> </p>
<p>Dostępne różne kolory Dimple Pop it. W przypadku braku wskazania we wiadomości dla sprzedającego bezpośrednio w formularzu zakupowym ""pole wiadomość dla sprzedawcy"" - wzór niespodzianka, zawsze pięknie kolorowe widoczny na zdjęciach.</p>
<p>Istnieje możliwość wskazania opcji kolorystycznej: zestaw z laleczką z różowymi włosami lub zestaw z laleczką z fioletowymi włosami.</p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje.</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/19758-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19759-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/18861-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/18862-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/18857-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19755-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/18858-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/18859-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19756-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19671-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19672-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19673-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19757-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19674-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19675-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19676-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg,file:///images/19760-large_default-fidget-toys-super-zestaw-slime-squishy-popit.jpg;;;;;;;;;;;;;;;;;;;
163;1;Popit Jumbo Gigant XL;Popit;56.902439;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;6;;;;both;8.99;;;<p>Nieskończona ilość bąbelków. Mega duży panel 30cm x 30cm</p>;;;;;;;;;;;;;file:///images/20355-large_default-popit-jumbo-gigant-xl.jpg,file:///images/20357-large_default-popit-jumbo-gigant-xl.jpg,file:///images/20354-large_default-popit-jumbo-gigant-xl.jpg,file:///images/20356-large_default-popit-jumbo-gigant-xl.jpg,file:///images/20358-large_default-popit-jumbo-gigant-xl.jpg;;;;;;;;;;;;;;;;;;;
164;1;Maskotka dwustronna among us impostor;Fidget toys;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;5;;;;both;8.99;;;<p>Among us dwustronny pluszak</p><p>łatwa zmiana w impostora</p>;;;;;;;;;;;;;file:///images/18843-large_default-maskotka-dwustronna-among-us-impostor.jpg,file:///images/18835-large_default-maskotka-dwustronna-among-us-impostor.jpg,file:///images/18836-large_default-maskotka-dwustronna-among-us-impostor.jpg,file:///images/18847-large_default-maskotka-dwustronna-among-us-impostor.jpg;;;;;;;;;;;;;;;;;;;
165;1;Gniotek banan sesnsoryczny z piaskiem;Fidget toys;8.12195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;<p>Squishy wypełniony piaskiem </p><p>banan (12,5×3,5 cm) </p><p>antystresowy, sensoryczny. Super rozciągliwy!</p>;;;;;;;;;;;;;file:///images/18827-large_default-gniotek-banan-sesnsoryczny-z-piaskiem.jpg,file:///images/18826-large_default-gniotek-banan-sesnsoryczny-z-piaskiem.jpg,file:///images/18825-large_default-gniotek-banan-sesnsoryczny-z-piaskiem.jpg,file:///images/18824-large_default-gniotek-banan-sesnsoryczny-z-piaskiem.jpg;;;;;;;;;;;;;;;;;;;
166;1;Octopus ośmiornica pluszowa maskotka dwustronna;Fidget toys;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;49;;;;both;8.99;;;"<p>Maskotka Ośmiorniczka Octupus - dwustronna</p>
<p><span style=""font-family: Helvetica, Tahoma, Verdana, Arial, sans-serif; font-size: 13.3333px;"">Dostępne różne kolory.</span></p>";"<p>Maskotka Octopus - doskonały pomysł na określanie i wyrażanie emocji.</p>
<p>To również sprytny pretekst do rozmowy o nich.</p>
<p>Dwukolorowa, dwustronna i mięciutka.</p>
<p><img src=""chrome-extension://cldfkgliklaggnopdgnepabenoiiopbi/ptlite-icon_32.png"" id=""cldfkgliklaggnopdgnepabenoiiopbi"" style=""display: block; top: 1463px; left: 1381px; z-index: 1999; position: absolute; cursor: pointer; background-color: transparent; background-image: none; border: none; opacity: 1; max-width: 24px; max-height: 24px; transition: all 50ms ease 0s;"" /><img src=""/18266-pdt_1400/octopus-osmiornica-pluszowa-maskotka-dwustronna.jpg"" alt="""" width=""1400"" height=""1400"" /></p>
<p>W przypadku braku wskazania we wiadomości dla sprzedającego bezpośrednio w formularzu zakupowym ""pole wiadomość dla sprzedawcy"" - wzór niespodzianka, zawsze pięknie tęczowy widoczny na zdjęciach.</p>
<p>Można wskazać również opcję kolorystyczną dla dziewczynki lub chłopca.</p>
<p></p>
<p>Uwaga! Zabawki przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/18267-large_default-octopus-osmiornica-pluszowa-maskotka-dwustronna.jpg,file:///images/18260-large_default-octopus-osmiornica-pluszowa-maskotka-dwustronna.jpg,file:///images/18264-large_default-octopus-osmiornica-pluszowa-maskotka-dwustronna.jpg,file:///images/18265-large_default-octopus-osmiornica-pluszowa-maskotka-dwustronna.jpg;;;;;;;;;;;;;;;;;;;
167;1;Kulki do push it fidget POP IT;Fidget toys;1.617886;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Zestaw 3 szt kulek do gry Push Up Bubble. </p>
<p>3 Kulki galaxy</p>";"<p></p>
<p>Zasady gry: ukryj kulkę pod jednym bąbelkiem i poprosić osobę o wskazanie miejsca gdzie ona jest ukryta.</p>
<p>Kulki wykonane ze szkła.</p>
<p></p>
<p>Uwaga: przeznaczone do zabawy pod kontrolą osoby dorosłej.</p>";;;;;;;;;;;;file:///images/18458-large_default-kulki-do-push-it-fidget-pop-it.jpg,file:///images/18456-large_default-kulki-do-push-it-fidget-pop-it.jpg,file:///images/18457-large_default-kulki-do-push-it-fidget-pop-it.jpg,file:///images/18459-large_default-kulki-do-push-it-fidget-pop-it.jpg,file:///images/18460-large_default-kulki-do-push-it-fidget-pop-it.jpg,file:///images/18461-large_default-kulki-do-push-it-fidget-pop-it.jpg;;;;;;;;;;;;;;;;;;;
168;1;PUSH POP IT tęczowy ośmiornica Bubble;Popit;18.286586;1;;1;;25;2022-12-12;2023-01-12;;;;;;;;;;;;;;;65;;;;both;8.99;;;"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność.</p>
<p>Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk. POP IT!</p>";<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>;;;;;;;;;;;;file:///images/18715-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18714-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18716-large_default-push-pop-it-teczowy-among-us-fidget.jpg;;;;;;;;;;;;;;;;;;;
169;1;PUSH POP IT tęczowy hexagon Bubble;Popit;16.252033;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;46;;;;both;8.99;;;"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność.</p>
<p>Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk. POP IT!</p>";<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>;;;;;;;;;;;;file:///images/18878-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18717-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18705-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18706-large_default-push-pop-it-teczowy-among-us-fidget.jpg;;;;;;;;;;;;;;;;;;;
170;1;Zestaw fidget toys Popit;Zestawy antystresowe;37.390244;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;1;;;;both;8.99;;;<p>Zestaw zabawek sensorycznych. Lubiane i niezawodne antystresowe fidget toys w rewelacyjnych kolorach:</p>;"<p>1. POP IT PUSH BUBBLE - silikonowe bąbelki 1 szt.</p>
<p>2. Zawieszka słodka ośmiorniczka POP it - 1 szt.</p>
<p>3. Piłka anystresowa 3D Push Bubble POP it - 1 szt.</p>
<p>4. Metalowe pierścienie Flippy Chain Fidget Toy - 1 szt</p>
<p>5. Kostka antystresowa Infinity Galaxy 1szt.</p>
<p>----</p>
<p>Zabawki antystresowe to również doskonałe narzędzia do pracy podczas zajęć integracji sensorycznej, rozwijających małą motorykę. Dorosłym pomogą odreagować stres i wyciszyć emocje. Polecane również jako pomoce rehabilitacyjne.</p>
<p> </p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/23828-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23829-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23831-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23832-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23835-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23830-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23836-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23833-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23834-large_default-zestaw-fidget-toys-popit.jpg,file:///images/23837-large_default-zestaw-fidget-toys-popit.jpg;;;;;;;;;;;;;;;;;;;
171;1;PUSH POP IT tęczowy kólko Bubble;Popit;11.376423;1;;1;;30;2022-12-12;2023-01-12;;;;;;;;;;;;;;;265;;;;both;8.99;;;"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność.</p>
<p>Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk. POP IT!</p>";<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>;;;;;;;;;;;;file:///images/18700-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18699-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18701-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/19442-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/19443-large_default-push-pop-it-teczowy-among-us-fidget.jpg;;;;;;;;;;;;;;;;;;;
172;1;PUSH POP IT tęczowy puzzle zabawka sensoryczna;Popit;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;1;;;;both;8.99;;;"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność.</p>
<p>Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk. POP IT!</p>";<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>;;;;;;;;;;;;file:///images/18685-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18684-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18683-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18686-large_default-push-pop-it-teczowy-among-us-fidget.jpg;;;;;;;;;;;;;;;;;;;
173;1;PUSH POP IT tęczowy among us fidget;Popit;24.382114;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;9;;;;both;8.99;;;"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność.</p>
<p>Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk. POP IT!</p>";<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>;;;;;;;;;;;;file:///images/18668-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18665-large_default-push-pop-it-teczowy-among-us-fidget.jpg,file:///images/18667-large_default-push-pop-it-teczowy-among-us-fidget.jpg;;;;;;;;;;;;;;;;;;;
174;1;Kostka logiczna 5x5x5 pastel moyu;5x5x5;36.577236;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;10;;;;both;8.99;;;<p>Kostka Logiczna 5x5x5 MoYu<br />PASTEL COLORS</p>;"<p>Kostka bez naklejek - wykonana jest w całości z barwionego plastiku.</p>
<p>Delikatna, pastelowa kolorystyka.</p>
<p>Jest szybka i stabilna - idealna do nauki oraz bicia swoich rekordów.</p>
<p>6 cm x 6 cm x 6 cm</p>
<p>Rzeczywiste zdjęcia</p>";;;;;;;;;;;;file:///images/26257-large_default-kostka-logiczna-5x5x5-pastel-moyu.jpg,file:///images/26258-large_default-kostka-logiczna-5x5x5-pastel-moyu.jpg;;;;;;;;;;;;;;;;;;;
175;1;Kostka logiczna 4x4x4 pastel moyu;4x4x4;27.634146;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;7;;;;both;8.99;;;<p>Kostka Logiczna 4x4x4 MoYu<br />PASTEL COLORS</p>;"<p>Kostka bez naklejek - wykonana jest w całości z barwionego plastiku.</p>
<p>Delikatna, pastelowa kolorystyka.</p>
<p>Jest szybka i stabilna - idealna do nauki oraz bicia swoich rekordów.</p>
<p>6 cm x 6 cm x 6 cm</p>
<p>Rzeczywiste zdjęcia</p>";;;;;;;;;;;;file:///images/26255-large_default-kostka-logiczna-4x4x4-pastel-moyu.jpg,file:///images/26253-large_default-kostka-logiczna-4x4x4-pastel-moyu.jpg,file:///images/26254-large_default-kostka-logiczna-4x4x4-pastel-moyu.jpg,file:///images/26256-large_default-kostka-logiczna-4x4x4-pastel-moyu.jpg;;;;;;;;;;;;;;;;;;;
176;1;Komplet fidget toys z pluszową ośmiornicą;Zestawy antystresowe;41.456504;1;;1;;15;2022-12-12;2023-01-12;;;;;;;;;;;;;;;50;;;;both;8.99;;;"<p>Zestaw zabawek sensorycznych:</p>
<p></p>
<p>1. Push Pop Bubble Fidget Ośmiornica</p>
<p>2. Piłka na gumce na nadgarstek</p>
<p>3. Maskotka Ośmiorniczka Octupus - dwustronna</p>
<p>4. Slime 2 kolory, zamknięty w ciekawym pojemniczku</p>";"<p>1. <strong>Bubble Fidget</strong> - Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej.</p>
<p>Można pstrykać z bąbelków w nieskończoność. Podczas tej zabawy możemy się odprężyć i rozluźnić. Dodatkowo przyciskaniu towarzyszy charakterystyczny dźwięk. Wykonany z siliconu.</p>
<p>2. <strong>Piłka na gumce</strong>- zapewnia doskonałą gimnastykę dłoni oraz ćwiczy refleks. Zaletą jest to, że piłka nie ucieknie daleko ;)</p>
<p>3. <strong>Maskotka Octopus</strong> - doskonały pomysł na określanie i wyrażanie emocji. To również sprytny pretekst do rozmowy o nich. Dwukolorowa, dwustronna i mięciutka.</p>
<p>4. <strong>Slime w pojemniku 2 kolory</strong> - ciekawe w dotyku, rozciągające się, elastyczne. Lubiane masy do zabawy w ugniatanie jednocześnie rozładowują napięcia.</p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje.</p>
<p></p>
<p>Dostępne różne kolory. W przypadku braku wskazania we wiadomości do zamówienia - wzór niespodzianka, zawsze pięknie tęczowy widoczny na zdjęciach. Można wskazać również opcję kolorystyczną dla dziewczynki lub chłopca.</p>
<p></p>
<p>Uwaga! Zabawki przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/18282-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18278-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18274-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18273-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18283-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18275-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18276-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18277-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18281-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18279-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg,file:///images/18280-large_default-komplet-fidget-toys-z-pluszowa-osmiornica.jpg;;;;;;;;;;;;;;;;;;;
177;1;Zestaw Sensoryczny Fidget Toys POP IT Slime;Fidget toys;39.829268;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;97;;;;both;8.99;;;"<p>Zestaw zabawek sensorycznych:</p>
<p><br />1. POP IT PUSH BUBBLE - silikonowe bąbelki 1szt<br />2. Kula Logiczna - 1 szt różnokolorowej kulki<br />3. Piankolina - Zestaw 12 szt Magic Clay <br />4. Gniotek mochi 2 szt</p>";"<p>1. POP IT Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność. Podczas tej zabawy możemy się odprężyć i rozluźnić. Dodatkowo przyciskaniu towarzyszy charakterystyczny dźwięk. Wykonany z sylikonu.</p>
<p>2. Kulka Kostka Logiczna 1szt- zapewnia doskonałą gimnastykę dłoni i umysłu. Należy przyciskać, przesuwać i dopasować w odpowiednie miejsca.</p>
<p>3. Pianki Magic Clay 12szt- Plastelina, piankolina w nowej niebrudzącej formule. Zapewnia wiele godzin wspaniałej kreatywnej zabawy. Jej ugniatanie jest ciekawym doznaniem gdyż jest ona bardzo miła w dotyku i plastyczna. W celu zapewnienia jej długiej przydatności należy zamykać ją w szczelnym pojemniku. Nie zabezpieczona wystyga i można z niej tworzyć kształty, które trwale zastygną, niczym z modeliny.</p>
<p>4. Gniotko Squishy mochi - ciekawe i milutkie figurki doskonałe do ćwiczenia rączek. Mięciutkie. 2szt</p>
<p> </p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje.</p>
<p> </p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/18053-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18058-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18060-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18061-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18059-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18057-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18064-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18055-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18062-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18056-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18353-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18352-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18066-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg,file:///images/18054-large_default-zestaw-sensoryczny-fidget-toys-pop-it-slime.jpg;;;;;;;;;;;;;;;;;;;
178;1;Zestaw MOCHI Squishy Squishies GNIOTKI FIDGET TOYS;Fidget toys;17.065041;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Duży Zestaw zabawek sensorycznych:</p>
<p> &gt;&gt;  <strong>9 sztuk Mochi Squishie</strong>  &lt;&lt; </p>";"<p> </p>
<p>Gniotki mochi - malutkie, słodkie, sylikonowe figurki squishie.</p>
<p>Saszetki niespodzianki są specjalnie przygotowane przez procenta w taki sposób aby można było zbierać swoją unikatową kolekcję Mochi.</p>
<p>Otrzymują Państwo 9 sztuk gniotków niespodzianek w specjalnych saszetkach.</p>
<p>&gt;&gt;&gt; ZBIERZ SWOJĄ SŁODZIAKOWĄ KOLEKCJĘ MOCHI I WYMIENIAJ SIĘ ZE ZNAJOMYMI !</p>
<p> </p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje. </p>
<p>------</p>
<p>Polecamy również jako miły prezent.</p>
<p>------</p>
<p>Uwaga! Zabawki przeznaczone do użytku pod nadzorem dorosłego</p>";;;;;;;;;;;;file:///images/18876-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18624-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18617-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18621-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18628-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18616-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18620-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18619-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18627-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18618-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18629-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18625-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18623-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18626-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18622-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18663-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg,file:///images/18662-large_default-zestaw-mochi-squishy-squishies-gniotki-fidget-toys.jpg;;;;;;;;;;;;;;;;;;;
